year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
1959,1566.79728946,NA,84.60355514346301,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1960,1386.25232094,NA,68.30021300767798,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1961,836.10166183,NA,18.621207853322858,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1962,1402.71915988,NA,69.78718055562132,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1963,1978.65608149,NA,121.79470399208016,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1964,1982.75118067,NA,122.16449443021205,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1965,1340.89326288,NA,64.2042570329913,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1966,752.59650075,NA,11.080630996758345,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1967,1622.8016622,NA,89.66079078600106,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1968,1385.57532886,72.09727647689769,68.23908012984742,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1969,1150.14855598,23.752670100133084,46.97987109372738,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1970,1378.66938041,69.61510370513668,67.61546795568722,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1971,1887.25022447,101.20281583909168,113.54068853860258,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1972,2015.5118112,136.54681147080785,125.12280322437525,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1973,2561.25424467,172.66745241953387,174.40374239323216,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1974,1980.32983294,152.69036788462026,121.94584496689276,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1975,2067.11382293,112.83670003224589,129.78250246177487,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1976,1961.7223983,165.1409766935481,120.26558006839144,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1977,2023.91294718,123.40452892184533,125.88143192133626,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1978,1377.42082337,77.89747075214405,67.50272234573738,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1979,2362.79912222,181.33127675352492,156.4831003148402,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1980,1349.85380748,72.13324732757489,65.01340073571694,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1981,1791.49632161,100.47831739478612,104.89404137939157,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1982,1632.1076953,111.55564983323532,90.50113235187212,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1983,1191.21049892,37.74742322177267,50.687794443785975,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1984,1692.58766496,78.07476027059647,95.96251765555424,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1985,1791.36439275,118.7891789961687,104.88212810725886,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1986,1389.90236248,38.32429784735217,68.62981441681312,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1987,1628.31399603,NA,90.158558545102,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1988,1183.83035897,23.42342943926887,47.896316104588294,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1989,1617.95275553,112.04273145046388,87.09788465530974,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1990,1376.54391793,NA,65.29849081864916,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1991,1413.25193833,NA,68.61325179268474,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1992,1660.51668311,NA,90.941438312152,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1993,1466.03976467,NA,73.38003095291424,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1994,956.13911034,NA,27.3356305414912,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1995,1291.34203676,NA,57.60469890235362,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1996,1821.67127237,NA,105.49381508008526,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1997,1803.25128257,107.91325417183748,105.95552291440563,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1998,1724.47380047,110.76522919667576,98.84185891257712,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1999,2287.536134,128.25680363006762,149.68679766973884,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2000,2158.2943408,141.26943470655655,138.01616962590853,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2001,1327.99871551,90.11820728484224,63.03987001527216,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2002,682.81795758,19.70502294212558,4.779577733614467,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2003,962.63453028,NA,30.047218019505408,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2004,2111.72586142,125.39613547721476,133.81100202528782,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2005,1030.01244619,NA,36.13149289286028,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2006,2595.32754035,164.882143072388,177.4805858063637,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2007,1320.04842694,60.28424245964703,62.32195316775517,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2008,1769.35973881,105.36699416050308,102.89509183200744,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2009,1401.87951055,75.19903200598986,69.71135960966372,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2010,2639.23379981,134.45288298796194,181.4453530094976,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2011,2093.09155086,143.6449509342739,132.12831021163865,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2012,1543.56913508,72.06882997640048,82.50603588748874,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2013,1613.42247607,54.87177116532428,88.81384344824869,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2014,1804.43346182,110.3180887405628,106.0622745615801,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1959,1566.79728946,NA,83.59593570426568,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1960,1386.25232094,NA,66.46375403255105,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1961,836.10166183,NA,14.17310111737656,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1962,1402.71915988,NA,52.77263658322763,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1963,1978.65608149,NA,112.02208674416104,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1964,1982.75118067,NA,125.30859494476697,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1965,1340.89326288,NA,71.56010578673708,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1966,752.59650075,NA,7.915142435587878,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1967,1622.8016622,NA,70.83077031061842,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1968,1385.57532886,72.09727647689769,63.61932230838419,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1969,1150.14855598,23.752670100133084,41.26867410634867,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1970,1378.66938041,69.61510370513668,56.56095455329199,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1971,1887.25022447,101.20281583909168,104.78151163622282,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1972,2015.5118112,136.54681147080785,126.62036011076869,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1973,2561.25424467,172.66745241953387,179.54871272103412,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1974,1980.32983294,152.69036788462026,139.82563891131622,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1975,2067.11382293,112.83670003224589,138.8192495685788,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1976,1961.7223983,165.1409766935481,129.29843243504135,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1977,2023.91294718,123.40452892184533,132.71009453124717,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1978,1377.42082337,77.89747075214405,76.39844621396003,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1979,2362.79912222,181.33127675352492,151.07837282055587,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1980,1349.85380748,72.13324732757489,77.97251774498865,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1981,1791.49632161,100.47831739478612,101.00166175260432,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1982,1632.1076953,111.55564983323532,91.95862650513786,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1983,1191.21049892,37.74742322177267,51.07471634529208,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1984,1692.58766496,78.07476027059647,86.40484162107953,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1985,1791.36439275,118.7891789961687,102.82950559706836,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1986,1389.90236248,38.32429784735217,70.98163481041249,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1987,1628.31399603,NA,85.07503273078524,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1988,1183.83035897,23.42342943926887,49.72129040366727,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1989,1617.95275553,112.04273145046388,80.32226425463496,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1990,1376.54391793,NA,65.69234236586443,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1991,1413.25193833,NA,65.74051805635203,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1992,1660.51668311,NA,87.57327430126803,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1993,1466.03976467,NA,75.17254793047572,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1994,956.13911034,NA,27.466295737860104,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1995,1291.34203676,NA,46.64250857925815,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1996,1821.67127237,NA,97.62972954919368,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1997,1803.25128257,107.91325417183748,106.32725507436793,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1998,1724.47380047,110.76522919667576,101.27212141571783,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1999,2287.536134,128.25680363006762,149.86218982191093,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2000,2158.2943408,141.26943470655655,149.05579279861604,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2001,1327.99871551,90.11820728484224,75.60248571686131,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2002,682.81795758,19.70502294212558,2.638699770472992,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2003,962.63453028,NA,11.416954825246217,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2004,2111.72586142,125.39613547721476,114.74448175312592,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2005,1030.01244619,NA,41.81891818196456,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2006,2595.32754035,164.882143072388,164.05664685764805,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2007,1320.04842694,60.28424245964703,78.17322943200752,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2008,1769.35973881,105.36699416050308,99.09179155263288,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2009,1401.87951055,75.19903200598986,71.22330145950086,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2010,2639.23379981,134.45288298796194,174.34605699836996,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2011,2093.09155086,143.6449509342739,148.64243290245037,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2012,1543.56913508,72.06882997640048,94.53738985857876,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2013,1613.42247607,54.87177116532428,88.89940798163772,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
2014,1804.43346182,110.3180887405628,104.52709330151352,107001B,streamflow_model_drought_precip_auto,constant_sd_objective_function,cma_result
1959,1566.79728946,NA,83.66322449701039,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1960,1386.25232094,NA,66.46140171326807,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1961,836.10166183,NA,13.957148731837218,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1962,1402.71915988,NA,52.81905918958557,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1963,1978.65608149,NA,112.3023826051362,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1964,1982.75118067,NA,125.55295105622524,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1965,1340.89326288,NA,71.51549575298256,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1966,752.59650075,NA,7.648435617473579,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1967,1622.8016622,NA,70.96514464965726,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1968,1385.57532886,72.09727647689769,63.65024810602196,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1969,1150.14855598,23.752670100133084,41.19205886257683,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1970,1378.66938041,69.61510370513668,56.58740118032651,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1971,1887.25022447,101.20281583909168,105.0146120483988,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1972,2015.5118112,136.54681147080785,126.87862005940369,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1973,2561.25424467,172.66745241953387,180.0021277043649,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1974,1980.32983294,152.69036788462026,140.0059063257294,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1975,2067.11382293,112.83670003224589,139.0348633292703,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1976,1961.7223983,165.1409766935481,129.48028518262635,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1977,2023.91294718,123.40452892184533,132.92414392447606,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1978,1377.42082337,77.89747075214405,76.35111737591652,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1979,2362.79912222,181.33127675352492,151.45959029177922,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1980,1349.85380748,72.13324732757489,77.9228134624505,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1981,1791.49632161,100.47831739478612,101.14736790444336,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1982,1632.1076953,111.55564983323532,92.04745008451792,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1983,1191.21049892,37.74742322177267,50.985143042776336,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1984,1692.58766496,78.07476027059647,86.54170725667827,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1985,1791.36439275,118.7891789961687,103.0030161388562,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1986,1389.90236248,38.32429784735217,70.97512586910415,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1987,1628.31399603,NA,85.17406074126677,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1988,1183.83035897,23.42342943926887,49.61070912409415,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1989,1617.95275553,112.04273145046388,80.3957318088544,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1990,1376.54391793,NA,65.66178319893643,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1991,1413.25193833,NA,65.72416694922407,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1992,1660.51668311,NA,87.66062321265005,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1993,1466.03976467,NA,75.17063809582395,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1994,956.13911034,NA,27.255876976360376,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1995,1291.34203676,NA,46.59449853185157,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1996,1821.67127237,NA,97.80430099606956,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1997,1803.25128257,107.91325417183748,106.49705121235488,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1998,1724.47380047,110.76522919667576,101.39584369645424,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1999,2287.536134,128.25680363006762,150.21275732028852,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2000,2158.2943408,141.26943470655655,149.33048091136314,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2001,1327.99871551,90.11820728484224,75.52381455209073,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2002,682.81795758,19.70502294212558,2.3301746008810715,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2003,962.63453028,NA,11.281290878883528,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2004,2111.72586142,125.39613547721476,115.1011344035374,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2005,1030.01244619,NA,41.6877779571167,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2006,2595.32754035,164.882143072388,164.56591962335946,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2007,1320.04842694,60.28424245964703,78.11979485672299,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2008,1769.35973881,105.36699416050308,99.22737579138088,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2009,1401.87951055,75.19903200598986,71.2190219049116,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2010,2639.23379981,134.45288298796194,174.8568844040442,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2011,2093.09155086,143.6449509342739,148.88881064704796,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2012,1543.56913508,72.06882997640048,94.5409875796346,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2013,1613.42247607,54.87177116532428,88.95946490671909,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2014,1804.43346182,110.3180887405628,104.68556805869584,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1959,1566.79728946,NA,83.66322538083773,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1960,1386.25232094,NA,66.46140337367216,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1961,836.10166183,NA,13.957152620347092,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1962,1402.71915988,NA,52.81906062389689,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1963,1978.65608149,NA,112.30238159348492,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1964,1982.75118067,NA,125.5529501885551,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1965,1340.89326288,NA,71.51549770664778,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1966,752.59650075,NA,7.64843997118676,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1967,1622.8016622,NA,70.96514520756567,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1968,1385.57532886,72.09727647689769,63.65024955114049,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1969,1150.14855598,23.752670100133084,41.19206138193019,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1970,1378.66938041,69.61510370513668,56.5874027330377,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1971,1887.25022447,101.20281583909168,105.01461148158548,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1972,2015.5118112,136.54681147080785,126.8786190689272,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1973,2561.25424467,172.66745241953387,180.00212463448815,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1974,1980.32983294,152.69036788462026,140.00590580822234,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1975,2067.11382293,112.83670003224589,139.03486254386215,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1976,1961.7223983,165.1409766935481,129.4802847607685,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1977,2023.91294718,123.40452892184533,132.92414321500155,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1978,1377.42082337,77.89747075214405,76.35111929942434,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1979,2362.79912222,181.33127675352492,151.45958808160444,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1980,1349.85380748,72.13324732757489,77.92281538928398,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1981,1791.49632161,100.47831739478612,101.14736805972416,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1982,1632.1076953,111.55564983323532,92.04745078031787,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1983,1191.21049892,37.74742322177267,50.98514556088856,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1984,1692.58766496,78.07476027059647,86.54170763349917,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1985,1791.36439275,118.7891789961687,103.00301605894236,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1986,1389.90236248,38.32429784735217,70.97512753029393,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1987,1628.31399603,NA,85.17406142854635,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1988,1183.83035897,23.42342943926887,49.61071029964509,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1989,1617.95275553,112.04273145046388,80.39573089417203,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1990,1376.54391793,NA,65.66178318040056,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1991,1413.25193833,NA,65.72416680298122,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1992,1660.51668311,NA,87.66062202388453,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1993,1466.03976467,NA,75.17063773468591,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1994,956.13911034,NA,27.25587874378685,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1995,1291.34203676,NA,46.594498827285335,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1996,1821.67127237,NA,97.80429901895528,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1997,1803.25128257,107.91325417183748,106.4970507044058,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1998,1724.47380047,110.76522919667576,101.39584393131182,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1999,2287.536134,128.25680363006762,150.21275534420545,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2000,2158.2943408,141.26943470655655,149.33047955396734,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2001,1327.99871551,90.11820728484224,75.52381672872546,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2002,682.81795758,19.70502294212558,2.3301793360458594,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2003,962.63453028,NA,11.281294169151348,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2004,2111.72586142,125.39613547721476,115.10113276509388,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2005,1030.01244619,NA,41.68778089928466,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2006,2595.32754035,164.882143072388,164.56591627631218,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2007,1320.04842694,60.28424245964703,78.11979681185721,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2008,1769.35973881,105.36699416050308,99.22737604600113,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2009,1401.87951055,75.19903200598986,71.2190235455437,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2010,2639.23379981,134.45288298796194,174.85688093760038,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2011,2093.09155086,143.6449509342739,148.88880952073316,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2012,1543.56913508,72.06882997640048,94.54098891580402,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2013,1613.42247607,54.87177116532428,88.95946585839694,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
2014,1804.43346182,110.3180887405628,104.6855680777266,107001B,streamflow_model_drought_precip_auto,CO2_variable_objective_function,cma_result
1959,1676.14868305,NA,295.6579034793933,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1686.16739044,NA,298.0890280528437,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,790.72988564,NA,80.80350037277037,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1302.21884571,NA,204.9206475724126,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1324.60660572,NA,210.3532279828503,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1784.06595873,NA,321.8449484336496,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
